den;datum;orp_kod;orp_nazev;incidence_7;incidence_65_7;incidence_75_7;prevalence;prevalence_65;prevalence_75;aktualni_pocet_hospitalizovanych_osob;nove_hosp_7;testy_7
čtvrtek;2020-07-09;5308;Moravská Třebová;1;0;0;1;0;0;;0;19
čtvrtek;2020-07-09;5309;Pardubice;1;1;0;5;1;0;;0;149
čtvrtek;2020-07-09;2011;Kralupy nad Vltavou;0;0;0;1;0;0;;0;32
čtvrtek;2020-07-09;5310;Polička;0;0;0;0;0;0;;0;15
čtvrtek;2020-07-09;2012;Kutná Hora;38;4;0;40;4;0;;0;154
čtvrtek;2020-07-09;5311;Přelouč;0;0;0;2;2;0;;0;24
čtvrtek;2020-07-09;2013;Lysá nad Labem;1;0;0;2;0;0;;0;46
čtvrtek;2020-07-09;2014;Mělník;0;0;0;0;0;0;;0;53
čtvrtek;2020-07-09;5313;Ústí nad Orlicí;0;0;0;0;0;0;;0;13
čtvrtek;2020-07-09;5312;Svitavy;0;0;0;0;0;0;;0;27
čtvrtek;2020-07-09;2015;Mladá Boleslav;3;0;0;5;1;0;;0;77
čtvrtek;2020-07-09;2016;Mnichovo Hradiště;0;0;0;0;0;0;;0;14
čtvrtek;2020-07-09;5315;Žamberk;0;0;0;0;0;0;;0;17
čtvrtek;2020-07-09;5314;Vysoké Mýto;1;0;0;0;0;0;;0;37
čtvrtek;2020-07-09;2017;Neratovice;0;0;0;2;0;0;;0;58
pátek;2020-07-10;3207;Nepomuk;0;0;0;5;0;0;;0;21
pátek;2020-07-10;3208;Nýřany;0;0;0;0;0;0;;0;34
pátek;2020-07-10;6407;Hustopeče;1;0;0;1;0;0;;0;32
pátek;2020-07-10;6406;Hodonín;0;0;0;0;0;0;;0;40
pátek;2020-07-10;3206;Kralovice;0;0;0;0;0;0;;0;21
pátek;2020-07-10;6402;Boskovice;0;0;0;0;0;0;;0;34
pátek;2020-07-10;6405;Bučovice;0;0;0;0;0;0;;0;7
pátek;2020-07-10;6404;Břeclav;1;0;0;3;0;0;;0;47
pátek;2020-07-10;3205;Klatovy;0;0;0;0;0;0;;0;17
pátek;2020-07-10;3204;Horšovský Týn;0;0;0;4;1;0;;0;3
pátek;2020-07-10;3203;Horažďovice;0;0;0;0;0;0;;0;5
pátek;2020-07-10;3202;Domažlice;0;0;0;3;1;0;;0;18
pátek;2020-07-10;3201;Blovice;0;0;0;0;0;0;;0;10
pátek;2020-07-10;3117;Vodňany;0;0;0;1;0;0;;0;75
pátek;2020-07-10;3116;Vimperk;0;0;0;0;0;0;;0;14
pátek;2020-07-10;6403;Brno;11;2;0;29;4;0;;1;440
pátek;2020-07-10;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;4
pátek;2020-07-10;6401;Blansko;0;0;0;1;0;0;;0;43
pátek;2020-07-10;3114;Třeboň;1;0;0;1;0;0;;0;36
pátek;2020-07-10;6315;Žďár nad Sázavou;0;0;0;0;0;0;;0;18
pátek;2020-07-10;6314;Velké Meziříčí;0;0;0;0;0;0;;0;29
pátek;2020-07-10;3113;Trhové Sviny;0;0;0;0;0;0;;0;6
pátek;2020-07-10;3112;Tábor;3;0;0;4;1;1;;0;54
pátek;2020-07-10;6312;Telč;0;0;0;0;0;0;;0;6
pátek;2020-07-10;6313;Třebíč;1;0;0;4;1;0;;0;76
pátek;2020-07-10;3111;Strakonice;0;0;0;4;0;0;;0;36
pátek;2020-07-10;3110;Soběslav;0;0;0;0;0;0;;0;7
pátek;2020-07-10;3109;Prachatice;0;0;0;2;0;0;;0;27
pátek;2020-07-10;6311;Světlá nad Sázavou;1;0;0;2;0;0;;0;25
pátek;2020-07-10;6301;Bystřice nad Pernštejnem;1;0;0;1;0;0;;0;15
pátek;2020-07-10;6310;Pelhřimov;0;0;0;1;0;0;;0;20
pátek;2020-07-10;6309;Pacov;0;0;0;0;0;0;;0;9
pátek;2020-07-10;6308;Nové Město na Moravě;0;0;0;0;0;0;;0;14
pátek;2020-07-10;6307;Náměšť nad Oslavou;0;0;0;0;0;0;;0;7
pátek;2020-07-10;6306;Moravské Budějovice;0;0;0;0;0;0;;0;22
pátek;2020-07-10;2023;Sedlčany;0;0;0;0;0;0;;0;15
pátek;2020-07-10;6305;Jihlava;23;2;2;25;2;2;;0;221
pátek;2020-07-10;2022;Říčany;3;2;1;13;3;1;1;1;125
pátek;2020-07-10;6304;Chotěboř;0;0;0;0;0;0;;0;17
pátek;2020-07-10;2021;Rakovník;0;0;0;0;0;0;;0;46
pátek;2020-07-10;2020;Příbram;0;0;0;5;0;0;;0;38
pátek;2020-07-10;6303;Humpolec;0;0;0;0;0;0;;0;6
pátek;2020-07-10;2019;Poděbrady;5;1;1;9;1;1;3;3;72
pátek;2020-07-10;6302;Havlíčkův Brod;0;0;0;0;0;0;;0;56
pátek;2020-07-10;2018;Nymburk;0;0;0;0;0;0;1;1;54
pátek;2020-07-10;2017;Neratovice;0;0;0;2;0;0;;0;50
pátek;2020-07-10;5314;Vysoké Mýto;1;0;0;0;0;0;;0;36
pátek;2020-07-10;5315;Žamberk;0;0;0;0;0;0;;0;11
pátek;2020-07-10;2016;Mnichovo Hradiště;0;0;0;0;0;0;;0;12
pátek;2020-07-10;2015;Mladá Boleslav;3;0;0;5;1;0;;0;70
pátek;2020-07-10;5312;Svitavy;0;0;0;0;0;0;;0;27
pátek;2020-07-10;5313;Ústí nad Orlicí;0;0;0;0;0;0;;0;17
pátek;2020-07-10;2014;Mělník;0;0;0;0;0;0;;0;58
pátek;2020-07-10;2013;Lysá nad Labem;1;0;0;2;0;0;;0;45
pátek;2020-07-10;5311;Přelouč;1;0;0;3;2;0;;0;18
pátek;2020-07-10;2012;Kutná Hora;36;4;0;43;4;0;;0;197
pátek;2020-07-10;5310;Polička;0;0;0;0;0;0;;0;12
pátek;2020-07-10;2011;Kralupy nad Vltavou;0;0;0;1;0;0;;0;28
pátek;2020-07-10;5309;Pardubice;1;1;0;4;1;0;;0;145
pátek;2020-07-10;5308;Moravská Třebová;1;0;0;1;0;0;;0;18
pátek;2020-07-10;2010;Kolín;10;0;0;20;1;1;;0;112
pátek;2020-07-10;2009;Kladno;1;0;0;1;0;0;;0;149
pátek;2020-07-10;2008;Hořovice;0;0;0;1;0;0;;0;32
pátek;2020-07-10;5307;Litomyšl;1;0;0;2;1;1;;0;18
pátek;2020-07-10;5305;Králíky;0;0;0;0;0;0;;0;4
pátek;2020-07-10;5306;Lanškroun;0;0;0;0;0;0;;0;9
pátek;2020-07-10;2007;Dobříš;0;0;0;1;0;0;;0;22
pátek;2020-07-10;2006;Český Brod;0;0;0;0;0;0;;0;28
pátek;2020-07-10;2005;Černošice;9;1;0;19;1;0;;0;275
pátek;2020-07-10;5303;Holice;0;0;0;1;0;0;;0;85
pátek;2020-07-10;5304;Chrudim;4;0;0;11;5;2;2;0;91
pátek;2020-07-10;2004;Čáslav;4;0;0;4;0;0;;0;54
pátek;2020-07-10;5302;Hlinsko;0;0;0;0;0;0;;0;13
pátek;2020-07-10;5301;Česká Třebová;0;0;0;0;0;0;;0;14
pátek;2020-07-10;5215;Vrchlabí;0;0;0;0;0;0;;0;19
pátek;2020-07-10;5213;Rychnov nad Kněžnou;0;0;0;0;0;0;;0;16
pátek;2020-07-10;5214;Trutnov;1;1;0;4;1;0;1;1;114
pátek;2020-07-10;2003;Brandýs n.L.- St.Boleslav;7;0;0;13;0;0;;0;193
pátek;2020-07-10;3108;Písek;0;0;0;0;0;0;;0;48
pátek;2020-07-10;5212;Nový Bydžov;0;0;0;0;0;0;;0;20
pátek;2020-07-10;2002;Beroun;1;0;0;2;0;0;;0;77
pátek;2020-07-10;5211;Nové Město nad Metují;0;0;0;2;1;1;;0;10
pátek;2020-07-10;3107;Milevsko;0;0;0;0;0;0;;0;15
pátek;2020-07-10;5210;Nová Paka;0;0;0;0;0;0;;0;13
pátek;2020-07-10;3106;Kaplice;0;0;0;0;0;0;;0;12
pátek;2020-07-10;2001;Benešov;2;0;0;3;0;0;;0;68
pátek;2020-07-10;3105;Jindřichův Hradec;1;0;0;2;0;0;;0;48
pátek;2020-07-10;0;Praha;72;4;1;293;26;15;6;6;2982
pátek;2020-07-10;5209;Náchod;1;1;0;2;1;0;;0;40
pátek;2020-07-10;3104;Dačice;0;0;0;0;0;0;;0;5
pátek;2020-07-10;5208;Kostelec nad Orlicí;0;0;0;0;0;0;;0;15
pátek;2020-07-10;3103;Český Krumlov;0;0;0;0;0;0;;0;17
pátek;2020-07-10;5207;Jičín;2;0;0;6;1;1;1;1;73
pátek;2020-07-10;5206;Jaroměř;0;0;0;1;1;0;;0;9
pátek;2020-07-10;3102;České Budějovice;0;0;0;1;1;0;;0;102
pátek;2020-07-10;3101;Blatná;0;0;0;0;0;0;;0;9
pátek;2020-07-10;5205;Hradec Králové;4;0;0;10;3;0;;0;148
pátek;2020-07-10;5204;Hořice;0;0;0;0;0;0;;0;16
pátek;2020-07-10;2026;Votice;0;0;0;0;0;0;;0;16
pátek;2020-07-10;5203;Dvůr Králové nad Labem;0;0;0;0;0;0;;0;9
pátek;2020-07-10;2025;Vlašim;0;0;0;0;0;0;;0;32
pátek;2020-07-10;5202;Dobruška;0;0;0;0;0;0;;0;8
pátek;2020-07-10;2024;Slaný;0;0;0;3;0;0;;0;27
pátek;2020-07-10;5201;Broumov;0;0;0;1;0;0;;0;7
pátek;2020-07-10;5110;Železný Brod;0;0;0;2;2;0;;0;17
pátek;2020-07-10;5109;Turnov;0;0;0;2;0;0;;0;32
pátek;2020-07-10;5108;Tanvald;0;0;0;0;0;0;;0;15
pátek;2020-07-10;5107;Semily;0;0;0;2;0;0;;0;16
pátek;2020-07-10;5106;Nový Bor;0;0;0;1;0;0;;0;25
pátek;2020-07-10;5105;Liberec;10;0;0;51;2;1;1;1;258
pátek;2020-07-10;8022;Vítkov;1;1;1;1;1;1;;0;17
pátek;2020-07-10;5104;Jilemnice;0;0;0;1;0;0;;0;11
pátek;2020-07-10;8021;Třinec;32;3;2;60;6;4;1;0;316
pátek;2020-07-10;8020;Rýmařov;0;0;0;0;0;0;;0;9
pátek;2020-07-10;8019;Ostrava;59;8;2;180;13;6;4;3;1348
pátek;2020-07-10;8018;Orlová;33;4;0;133;6;0;8;4;438
pátek;2020-07-10;8017;Opava;0;0;0;1;0;0;;0;135
pátek;2020-07-10;8016;Odry;2;0;0;2;0;0;;0;46
pátek;2020-07-10;8015;Nový Jičín;12;0;0;17;0;0;;0;98
pátek;2020-07-10;8014;Krnov;1;0;0;2;0;0;;0;50
pátek;2020-07-10;8013;Kravaře;1;0;0;1;0;0;;0;16
pátek;2020-07-10;8012;Kopřivnice;1;0;0;3;0;0;;0;73
pátek;2020-07-10;8011;Karviná;69;6;1;397;13;5;12;6;921
pátek;2020-07-10;8010;Jablunkov;3;0;0;13;0;0;;0;113
pátek;2020-07-10;8009;Hlučín;6;2;2;12;2;2;;0;114
pátek;2020-07-10;8008;Havířov;117;13;4;419;29;9;14;7;1668
pátek;2020-07-10;8007;Frýdlant nad Ostravicí;2;0;0;10;1;1;1;0;139
pátek;2020-07-10;8006;Frýdek-Místek;41;0;0;79;3;3;2;1;987
pátek;2020-07-10;8005;Frenštát pod Radhoštěm;2;0;0;4;0;0;;0;53
pátek;2020-07-10;8004;Český Těšín;22;1;1;84;4;2;3;2;215
pátek;2020-07-10;8003;Bruntál;0;0;0;3;1;0;;0;28
pátek;2020-07-10;8002;Bohumín;12;1;1;47;2;2;1;0;243
pátek;2020-07-10;8001;Bílovec;5;0;0;8;0;0;;0;68
pátek;2020-07-10;7213;Zlín;1;0;0;2;1;1;;0;74
pátek;2020-07-10;7212;Vsetín;1;1;0;2;2;0;;0;20
pátek;2020-07-10;7211;Vizovice;0;0;0;0;0;0;;0;18
pátek;2020-07-10;7210;Valašské Meziříčí;2;0;0;2;0;0;;0;30
pátek;2020-07-10;5103;Jablonec nad Nisou;4;0;0;13;0;0;;0;106
pátek;2020-07-10;7209;Valašské Klobouky;0;0;0;0;0;0;;0;14
pátek;2020-07-10;5102;Frýdlant;0;0;0;1;0;0;;0;29
pátek;2020-07-10;5101;Česká Lípa;2;0;0;2;0;0;;0;42
pátek;2020-07-10;7208;Uherský Brod;3;2;1;4;2;1;2;2;47
pátek;2020-07-10;7207;Uherské Hradiště;2;0;0;3;0;0;;0;55
pátek;2020-07-10;4216;Žatec;0;0;0;0;0;0;;0;14
pátek;2020-07-10;7206;Rožnov pod Radhoštěm;1;0;0;1;0;0;;0;33
pátek;2020-07-10;4215;Varnsdorf;0;0;0;0;0;0;;0;6
pátek;2020-07-10;7205;Otrokovice;0;0;0;0;0;0;;0;17
pátek;2020-07-10;4214;Ústí nad Labem;0;0;0;8;2;2;;0;62
pátek;2020-07-10;4213;Teplice;1;0;0;2;1;0;;0;59
pátek;2020-07-10;7204;Luhačovice;0;0;0;0;0;0;;0;7
pátek;2020-07-10;7203;Kroměříž;0;0;0;0;0;0;;0;27
pátek;2020-07-10;4212;Rumburk;0;0;0;0;0;0;;0;18
pátek;2020-07-10;4211;Roudnice nad Labem;0;0;0;2;0;0;;0;21
pátek;2020-07-10;7202;Holešov;0;0;0;0;0;0;;0;10
pátek;2020-07-10;7201;Bystřice pod Hostýnem;0;0;0;1;0;0;;0;24
pátek;2020-07-10;7113;Zábřeh;0;0;0;2;0;0;1;1;54
pátek;2020-07-10;7112;Uničov;0;0;0;1;1;1;;0;15
pátek;2020-07-10;7111;Šumperk;0;0;0;0;0;0;;0;49
pátek;2020-07-10;7110;Šternberk;0;0;0;0;0;0;;0;21
pátek;2020-07-10;7109;Přerov;1;1;1;6;3;2;1;0;75
pátek;2020-07-10;7108;Prostějov;0;0;0;3;0;0;;0;56
pátek;2020-07-10;7107;Olomouc;12;0;0;31;4;1;1;1;226
pátek;2020-07-10;4210;Podbořany;0;0;0;1;0;0;;0;10
pátek;2020-07-10;7106;Mohelnice;0;0;0;0;0;0;;0;13
pátek;2020-07-10;7105;Litovel;0;0;0;11;10;6;;0;28
pátek;2020-07-10;4209;Most;0;0;0;3;2;2;;0;30
pátek;2020-07-10;4208;Lovosice;0;0;0;1;1;0;;0;12
pátek;2020-07-10;7104;Lipník nad Bečvou;0;0;0;3;1;0;;0;67
pátek;2020-07-10;7103;Konice;0;0;0;0;0;0;;0;8
pátek;2020-07-10;4207;Louny;0;0;0;0;0;0;;0;27
pátek;2020-07-10;4206;Litvínov;0;0;0;1;1;1;;0;19
pátek;2020-07-10;7102;Jeseník;0;0;0;0;0;0;;0;30
pátek;2020-07-10;7101;Hranice;0;0;0;0;0;0;;0;34
pátek;2020-07-10;4205;Litoměřice;0;0;0;8;6;3;;0;36
pátek;2020-07-10;4204;Kadaň;0;0;0;1;0;0;;0;13
pátek;2020-07-10;6421;Židlochovice;0;0;0;0;0;0;;0;23
pátek;2020-07-10;4203;Chomutov;0;0;0;0;0;0;;0;25
pátek;2020-07-10;6420;Znojmo;1;0;0;4;0;0;;0;49
pátek;2020-07-10;4202;Děčín;0;0;0;2;0;0;;0;27
pátek;2020-07-10;6419;Vyškov;0;0;0;1;0;0;;0;26
pátek;2020-07-10;4201;Bílina;0;0;0;0;0;0;;0;11
pátek;2020-07-10;6418;Veselí nad Moravou;0;0;0;0;0;0;;0;20
pátek;2020-07-10;4107;Sokolov;0;0;0;1;1;1;;0;42
pátek;2020-07-10;6417;Tišnov;0;0;0;1;0;0;;0;20
pátek;2020-07-10;4106;Ostrov;0;0;0;1;0;0;;0;25
pátek;2020-07-10;6416;Šlapanice;3;0;0;5;2;0;1;0;62
pátek;2020-07-10;4105;Mariánské Lázně;0;0;0;1;0;0;;0;17
pátek;2020-07-10;6415;Slavkov u Brna;1;0;0;2;1;0;;1;9
pátek;2020-07-10;4104;Kraslice;0;0;0;0;0;0;;0;4
pátek;2020-07-10;6414;Rosice;0;0;0;1;0;0;;0;26
pátek;2020-07-10;6413;Pohořelice;0;0;0;0;0;0;;0;11
pátek;2020-07-10;4103;Karlovy Vary;0;0;0;1;0;0;;0;107
pátek;2020-07-10;6412;Moravský Krumlov;0;0;0;0;0;0;;0;14
pátek;2020-07-10;4102;Cheb;0;0;0;1;0;0;;0;30
pátek;2020-07-10;6411;Mikulov;0;0;0;0;0;0;;0;15
pátek;2020-07-10;4101;Aš;0;0;0;0;0;0;;0;10
pátek;2020-07-10;3214;Sušice;0;0;0;3;1;1;;0;11
pátek;2020-07-10;3215;Tachov;0;0;0;0;0;0;;0;17
pátek;2020-07-10;6409;Kuřim;0;0;0;1;0;0;;0;7
pátek;2020-07-10;6410;Kyjov;0;0;0;1;0;0;;0;35
pátek;2020-07-10;3213;Stříbro;0;0;0;0;0;0;;0;9
pátek;2020-07-10;6408;Ivančice;2;0;0;3;1;1;;0;19
pátek;2020-07-10;3212;Stod;0;0;0;0;0;0;;0;7
pátek;2020-07-10;3211;Rokycany;0;0;0;0;0;0;;0;98
pátek;2020-07-10;3210;Přeštice;0;0;0;1;0;0;;0;14
pátek;2020-07-10;3209;Plzeň;3;0;0;10;0;0;;0;159
sobota;2020-07-11;2018;Nymburk;0;0;0;0;0;0;1;1;55
sobota;2020-07-11;6302;Havlíčkův Brod;0;0;0;0;0;0;;0;53
sobota;2020-07-11;2019;Poděbrady;5;1;1;9;1;1;3;2;75
sobota;2020-07-11;6303;Humpolec;0;0;0;0;0;0;;0;7
sobota;2020-07-11;2020;Příbram;0;0;0;5;0;0;;0;39
sobota;2020-07-11;2021;Rakovník;0;0;0;0;0;0;;0;52
sobota;2020-07-11;6304;Chotěboř;0;0;0;0;0;0;;0;16
sobota;2020-07-11;2022;Říčany;3;1;0;12;3;1;1;1;116
sobota;2020-07-11;6305;Jihlava;24;2;2;26;2;2;;0;291
sobota;2020-07-11;2023;Sedlčany;0;0;0;0;0;0;;0;15
sobota;2020-07-11;6306;Moravské Budějovice;0;0;0;0;0;0;;0;25
sobota;2020-07-11;6307;Náměšť nad Oslavou;0;0;0;0;0;0;;0;5
sobota;2020-07-11;6308;Nové Město na Moravě;0;0;0;0;0;0;;0;15
sobota;2020-07-11;6309;Pacov;0;0;0;0;0;0;;0;8
sobota;2020-07-11;6310;Pelhřimov;0;0;0;1;0;0;;0;19
sobota;2020-07-11;6301;Bystřice nad Pernštejnem;1;0;0;1;0;0;;0;15
sobota;2020-07-11;6311;Světlá nad Sázavou;0;0;0;2;0;0;;0;24
sobota;2020-07-11;3109;Prachatice;0;0;0;2;0;0;;0;27
sobota;2020-07-11;3110;Soběslav;0;0;0;0;0;0;;0;6
sobota;2020-07-11;3111;Strakonice;0;0;0;4;0;0;;0;35
sobota;2020-07-11;6313;Třebíč;1;0;0;4;1;0;;0;74
sobota;2020-07-11;6312;Telč;0;0;0;0;0;0;;0;7
sobota;2020-07-11;3112;Tábor;3;0;0;4;1;1;;0;49
sobota;2020-07-11;3113;Trhové Sviny;0;0;0;0;0;0;;0;5
sobota;2020-07-11;6314;Velké Meziříčí;0;0;0;0;0;0;;0;23
sobota;2020-07-11;6315;Žďár nad Sázavou;0;0;0;0;0;0;;0;18
sobota;2020-07-11;3114;Třeboň;1;0;0;1;0;0;;0;37
sobota;2020-07-11;6401;Blansko;0;0;0;1;0;0;;0;43
sobota;2020-07-11;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;4
sobota;2020-07-11;6403;Brno;8;2;0;30;4;0;;0;444
sobota;2020-07-11;3116;Vimperk;0;0;0;0;0;0;;0;13
sobota;2020-07-11;3117;Vodňany;0;0;0;1;0;0;;0;75
sobota;2020-07-11;3201;Blovice;0;0;0;0;0;0;;0;9
sobota;2020-07-11;3202;Domažlice;0;0;0;3;1;0;;0;19
sobota;2020-07-11;3203;Horažďovice;0;0;0;0;0;0;;0;5
sobota;2020-07-11;3204;Horšovský Týn;0;0;0;4;1;0;;0;3
sobota;2020-07-11;3205;Klatovy;0;0;0;0;0;0;;0;16
sobota;2020-07-11;6404;Břeclav;1;0;0;3;0;0;;0;51
sobota;2020-07-11;6405;Bučovice;0;0;0;0;0;0;;0;7
sobota;2020-07-11;6402;Boskovice;0;0;0;0;0;0;;0;31
sobota;2020-07-11;3206;Kralovice;0;0;0;0;0;0;;0;22
sobota;2020-07-11;6406;Hodonín;0;0;0;0;0;0;;0;41
sobota;2020-07-11;6407;Hustopeče;1;0;0;1;0;0;;0;33
sobota;2020-07-11;3208;Nýřany;0;0;0;0;0;0;;0;34
sobota;2020-07-11;3207;Nepomuk;0;0;0;5;0;0;;0;23
sobota;2020-07-11;3209;Plzeň;3;0;0;10;0;0;;0;157
sobota;2020-07-11;3210;Přeštice;0;0;0;1;0;0;;0;15
sobota;2020-07-11;3211;Rokycany;0;0;0;0;0;0;;0;99
sobota;2020-07-11;3212;Stod;0;0;0;0;0;0;;0;7
sobota;2020-07-11;6408;Ivančice;2;0;0;3;1;1;;0;18
sobota;2020-07-11;3213;Stříbro;0;0;0;0;0;0;;0;8
sobota;2020-07-11;6410;Kyjov;1;0;0;2;0;0;;0;38
sobota;2020-07-11;6409;Kuřim;0;0;0;1;0;0;;0;7
sobota;2020-07-11;3215;Tachov;0;0;0;0;0;0;;0;17
sobota;2020-07-11;3214;Sušice;0;0;0;1;1;1;;0;13
sobota;2020-07-11;4101;Aš;0;0;0;0;0;0;;0;11
sobota;2020-07-11;6411;Mikulov;0;0;0;0;0;0;;0;14
sobota;2020-07-11;4102;Cheb;0;0;0;1;0;0;;0;31
sobota;2020-07-11;6412;Moravský Krumlov;0;0;0;0;0;0;;0;15
sobota;2020-07-11;4103;Karlovy Vary;0;0;0;1;0;0;;0;105
sobota;2020-07-11;6414;Rosice;1;0;0;2;0;0;;0;27
sobota;2020-07-11;6413;Pohořelice;0;0;0;0;0;0;;0;11
sobota;2020-07-11;4104;Kraslice;0;0;0;0;0;0;;0;5
sobota;2020-07-11;6415;Slavkov u Brna;1;0;0;2;1;0;;1;9
sobota;2020-07-11;4105;Mariánské Lázně;0;0;0;1;0;0;;0;17
sobota;2020-07-11;6416;Šlapanice;3;0;0;5;2;0;1;0;65
sobota;2020-07-11;4106;Ostrov;0;0;0;1;0;0;;0;24
sobota;2020-07-11;6417;Tišnov;0;0;0;1;0;0;;0;20
sobota;2020-07-11;4107;Sokolov;0;0;0;1;1;1;;0;42
sobota;2020-07-11;6418;Veselí nad Moravou;0;0;0;0;0;0;;0;20
sobota;2020-07-11;4201;Bílina;0;0;0;0;0;0;;0;9
sobota;2020-07-11;4202;Děčín;0;0;0;2;0;0;;0;25
sobota;2020-07-11;6420;Znojmo;1;0;0;4;0;0;;0;49
sobota;2020-07-11;6419;Vyškov;0;0;0;1;0;0;;0;25
sobota;2020-07-11;4203;Chomutov;0;0;0;0;0;0;;0;25
sobota;2020-07-11;6421;Židlochovice;0;0;0;0;0;0;;0;24
sobota;2020-07-11;4204;Kadaň;0;0;0;1;0;0;;0;16
sobota;2020-07-11;4205;Litoměřice;0;0;0;8;6;3;;0;33
sobota;2020-07-11;7101;Hranice;0;0;0;0;0;0;;0;35
sobota;2020-07-11;7102;Jeseník;0;0;0;0;0;0;;0;28
sobota;2020-07-11;4206;Litvínov;0;0;0;1;1;1;;0;18
sobota;2020-07-11;4207;Louny;0;0;0;0;0;0;;0;25
sobota;2020-07-11;7103;Konice;0;0;0;0;0;0;;0;8
sobota;2020-07-11;7104;Lipník nad Bečvou;0;0;0;3;1;0;;0;64
sobota;2020-07-11;4208;Lovosice;0;0;0;1;1;0;;0;11
sobota;2020-07-11;4209;Most;0;0;0;3;2;2;;0;27
sobota;2020-07-11;7105;Litovel;0;0;0;11;10;6;;0;26
sobota;2020-07-11;7106;Mohelnice;0;0;0;0;0;0;;0;12
sobota;2020-07-11;4210;Podbořany;0;0;0;1;0;0;;0;9
sobota;2020-07-11;7107;Olomouc;12;0;0;30;4;1;1;1;229
sobota;2020-07-11;7108;Prostějov;1;0;0;4;0;0;;0;47
sobota;2020-07-11;7109;Přerov;1;1;1;6;3;2;1;0;73
sobota;2020-07-11;7110;Šternberk;0;0;0;0;0;0;;0;23
sobota;2020-07-11;7111;Šumperk;0;0;0;0;0;0;;0;49
sobota;2020-07-11;7112;Uničov;0;0;0;1;1;1;;0;14
sobota;2020-07-11;7113;Zábřeh;0;0;0;2;0;0;1;1;54
sobota;2020-07-11;7201;Bystřice pod Hostýnem;0;0;0;1;0;0;;0;22
sobota;2020-07-11;7202;Holešov;0;0;0;0;0;0;;0;9
sobota;2020-07-11;4211;Roudnice nad Labem;0;0;0;2;0;0;;0;21
sobota;2020-07-11;4212;Rumburk;0;0;0;0;0;0;;0;18
sobota;2020-07-11;7203;Kroměříž;1;1;1;1;1;1;;0;27
sobota;2020-07-11;7204;Luhačovice;0;0;0;0;0;0;;0;8
sobota;2020-07-11;4213;Teplice;1;0;0;2;1;0;;0;54
sobota;2020-07-11;4214;Ústí nad Labem;0;0;0;8;2;2;;0;58
sobota;2020-07-11;7205;Otrokovice;0;0;0;0;0;0;;0;17
sobota;2020-07-11;4215;Varnsdorf;0;0;0;0;0;0;;0;6
sobota;2020-07-11;7206;Rožnov pod Radhoštěm;1;0;0;1;0;0;;0;30
sobota;2020-07-11;4216;Žatec;0;0;0;0;0;0;;0;14
sobota;2020-07-11;7207;Uherské Hradiště;2;0;0;3;0;0;;0;69
sobota;2020-07-11;7208;Uherský Brod;3;2;1;4;2;1;2;2;46
sobota;2020-07-11;5101;Česká Lípa;2;0;0;2;0;0;;0;37
sobota;2020-07-11;5102;Frýdlant;0;0;0;1;0;0;;0;22
sobota;2020-07-11;7209;Valašské Klobouky;0;0;0;0;0;0;;0;14
sobota;2020-07-11;5103;Jablonec nad Nisou;4;0;0;14;0;0;;0;104
sobota;2020-07-11;7210;Valašské Meziříčí;2;0;0;2;0;0;;0;29
sobota;2020-07-11;7211;Vizovice;0;0;0;0;0;0;;0;20
sobota;2020-07-11;7212;Vsetín;1;1;0;2;2;0;;0;23
sobota;2020-07-11;7213;Zlín;0;0;0;2;1;1;;0;77
sobota;2020-07-11;8001;Bílovec;5;0;0;8;0;0;;0;70
sobota;2020-07-11;8002;Bohumín;13;1;1;42;2;2;1;1;246
sobota;2020-07-11;8003;Bruntál;0;0;0;3;1;0;;0;23
sobota;2020-07-11;8004;Český Těšín;28;1;1;81;4;2;3;2;228
sobota;2020-07-11;8005;Frenštát pod Radhoštěm;2;0;0;2;0;0;;0;49
sobota;2020-07-11;8006;Frýdek-Místek;43;0;0;74;3;3;2;1;1056
sobota;2020-07-11;8007;Frýdlant nad Ostravicí;1;0;0;7;1;1;1;0;143
sobota;2020-07-11;8008;Havířov;92;15;5;394;28;10;14;6;1612
sobota;2020-07-11;8009;Hlučín;5;0;0;12;2;2;;0;112
sobota;2020-07-11;8010;Jablunkov;3;0;0;13;0;0;;0;110
sobota;2020-07-11;8011;Karviná;52;5;0;366;14;5;11;7;904
sobota;2020-07-11;8012;Kopřivnice;1;0;0;3;0;0;;0;75
sobota;2020-07-11;8013;Kravaře;1;0;0;1;0;0;;0;16
sobota;2020-07-11;8014;Krnov;1;0;0;2;0;0;;0;49
sobota;2020-07-11;8015;Nový Jičín;9;0;0;18;0;0;;0;94
sobota;2020-07-11;8016;Odry;1;0;0;2;0;0;;0;42
sobota;2020-07-11;8017;Opava;0;0;0;1;0;0;;0;131
sobota;2020-07-11;8018;Orlová;28;5;1;126;7;1;7;4;414
sobota;2020-07-11;8019;Ostrava;59;7;1;178;14;6;3;3;1370
sobota;2020-07-11;8020;Rýmařov;0;0;0;0;0;0;;0;10
sobota;2020-07-11;8021;Třinec;24;3;2;53;6;4;1;0;317
sobota;2020-07-11;5104;Jilemnice;0;0;0;1;0;0;;0;11
sobota;2020-07-11;8022;Vítkov;1;1;1;1;1;1;;0;15
sobota;2020-07-11;5105;Liberec;3;0;0;51;2;1;;1;249
